,File_name,Author_name,Credit,license_code,license_link,link_original_file,link_page
646,Hautautuneet laitteet.JPG,kallerna,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/7/76/Hautautuneet_laitteet.JPG,https://commons.wikimedia.org/wiki/File:Hautautuneet_laitteet.JPG
647,Porto Covo December 2009-12a.jpg,Alvesgaspar,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/1/1f/Porto_Covo_December_2009-12a.jpg,https://commons.wikimedia.org/wiki/File:Porto_Covo_December_2009-12a.jpg
648,Dead insect (8).jpg,Thomas Bresson,Dead inse,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://upload.wikimedia.org/wikipedia/commons/8/84/Dead_insect_%288%29.jpg,https://commons.wikimedia.org/wiki/File:Dead_insect_%288%29.jpg
649,Dead insect (1).jpg,Thomas Bresson,Dead inse,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://upload.wikimedia.org/wikipedia/commons/a/a2/Dead_insect_%281%29.jpg,https://commons.wikimedia.org/wiki/File:Dead_insect_%281%29.jpg
650,Insecte-mort-13.JPG,Thomas Bresson,Dead inse,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://upload.wikimedia.org/wikipedia/commons/b/be/Insecte-mort-13.JPG,https://commons.wikimedia.org/wiki/File:Insecte-mort-13.JPG
651,Dead insect-14.JPG,Thomas Bresson,Dead inse,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://upload.wikimedia.org/wikipedia/commons/c/c9/Dead_insect-14.JPG,https://commons.wikimedia.org/wiki/File:Dead_insect-14.JPG
652,Hot pool at Orakei Korako.jpg,Avenue,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/4/4a/Hot_pool_at_Orakei_Korako.jpg,https://commons.wikimedia.org/wiki/File:Hot_pool_at_Orakei_Korako.jpg
653,Icicle kallerna.JPG,kallerna,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/b/b4/Icicle_kallerna.JPG,https://commons.wikimedia.org/wiki/File:Icicle_kallerna.JPG
654,Trees snow fog sk.jpg,Simon Koopmann,Own work,CC BY-SA 3.0 de,https://creativecommons.org/licenses/by-sa/3.0/de/deed.en,https://upload.wikimedia.org/wikipedia/commons/e/e3/Trees_snow_fog_sk.jpg,https://commons.wikimedia.org/wiki/File:Trees_snow_fog_sk.jpg
655,Corroding machinery at old White Island sulphur mine.JPG,Avenue,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/4/41/Corroding_machinery_at_old_White_Island_sulphur_mine.JPG,https://commons.wikimedia.org/wiki/File:Corroding_machinery_at_old_White_Island_sulphur_mine.JPG
656,Thomas Bresson - Stalactite at the Salbert hill fortifications (by).jpg,Thomas Bresson,Stalactite at the Salbert hill fortificati,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://upload.wikimedia.org/wikipedia/commons/f/fd/Thomas_Bresson_-_Stalactite_at_the_Salbert_hill_fortifications_%28by%29.jpg,https://commons.wikimedia.org/wiki/File:Thomas_Bresson_-_Stalactite_at_the_Salbert_hill_fortifications_%28by%29.jpg
657,Thomas Bresson - Creation-goutte-eau-redim (by).jpg,,,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://upload.wikimedia.org/wikipedia/commons/0/03/Thomas_Bresson_-_Creation-goutte-eau-redim_%28by%29.jpg,https://commons.wikimedia.org/wiki/File:Thomas_Bresson_-_Creation-goutte-eau-redim_%28by%29.jpg
658,Thomas Bresson - Stalactite-5 (by).JPG,Thomas Bresson,Stalactite at the Salbert hill fortificati,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://upload.wikimedia.org/wikipedia/commons/7/78/Thomas_Bresson_-_Stalactite-5_%28by%29.JPG,https://commons.wikimedia.org/wiki/File:Thomas_Bresson_-_Stalactite-5_%28by%29.JPG
659,Thomas Bresson - Stalactite at the Salbert hill fortifications-2 (by).jpg,Thomas Bresson,Stalactite at the Salbert hill fortificati,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://upload.wikimedia.org/wikipedia/commons/0/01/Thomas_Bresson_-_Stalactite_at_the_Salbert_hill_fortifications-2_%28by%29.jpg,https://commons.wikimedia.org/wiki/File:Thomas_Bresson_-_Stalactite_at_the_Salbert_hill_fortifications-2_%28by%29.jpg
660,Looking down the Franz Josef Glacier from above the Melchior Glacier.jpg,Avenue,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/0/02/Looking_down_the_Franz_Josef_Glacier_from_above_the_Melchior_Glacier.jpg,https://commons.wikimedia.org/wiki/File:Looking_down_the_Franz_Josef_Glacier_from_above_the_Melchior_Glacier.jpg
661,Rime in Lapinlahti Helsinki 1.JPG,MattiPaavola,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/1/18/Rime_in_Lapinlahti_Helsinki_1.JPG,https://commons.wikimedia.org/wiki/File:Rime_in_Lapinlahti_Helsinki_1.JPG
662,Rime in Lapinlahti Helsinki 2.JPG,MattiPaavola,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/b/be/Rime_in_Lapinlahti_Helsinki_2.JPG,https://commons.wikimedia.org/wiki/File:Rime_in_Lapinlahti_Helsinki_2.JPG
663,Jäätyneitä oksia.JPG,kallerna,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/e/e5/J%C3%A4%C3%A4tyneit%C3%A4_oksia.JPG,https://commons.wikimedia.org/wiki/File:J%C3%A4%C3%A4tyneit%C3%A4_oksia.JPG
664,Orapihlaja talvella.JPG,kallerna,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/4/4d/Orapihlaja_talvella.JPG,https://commons.wikimedia.org/wiki/File:Orapihlaja_talvella.JPG
665,Crepuscular rays over Plymouth Sound.jpg,Nilfanion,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/1/18/Crepuscular_rays_over_Plymouth_Sound.jpg,https://commons.wikimedia.org/wiki/File:Crepuscular_rays_over_Plymouth_Sound.jpg
666,Circumzenithal arc and sundog over Cirrus clouds.jpg,Brocken Inaglory,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/b/b3/Circumzenithal_arc_and_sundog_over_Cirrus_clouds.jpg,https://commons.wikimedia.org/wiki/File:Circumzenithal_arc_and_sundog_over_Cirrus_clouds.jpg
667,Dürrenbach Gletscher 4.JPG,böhringer friedrich,Own work,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,https://upload.wikimedia.org/wikipedia/commons/8/82/D%C3%BCrrenbach_Gletscher_4.JPG,https://commons.wikimedia.org/wiki/File:D%C3%BCrrenbach_Gletscher_4.JPG
668,Cliff erosion in pacfica 4.jpg,Brocken Inaglory,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/5/5c/Cliff_erosion_in_pacfica_4.jpg,https://commons.wikimedia.org/wiki/File:Cliff_erosion_in_pacfica_4.jpg
669,Altocumulus cloud.jpg,Rastaman3000,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/8/85/Altocumulus_cloud.jpg,https://commons.wikimedia.org/wiki/File:Altocumulus_cloud.jpg
670,Devil's Golf Course in Death Valley NP 2.jpg,Brocken Inaglory,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/9/99/Devil%27s_Golf_Course_in_Death_Valley_NP_2.jpg,https://commons.wikimedia.org/wiki/File:Devil%27s_Golf_Course_in_Death_Valley_NP_2.jpg
671,Cleaning up after a snow storm in Boreal California.jpg,Brocken Inaglory,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/f/f7/Cleaning_up_after_a_snow_storm_in_Boreal_California.jpg,https://commons.wikimedia.org/wiki/File:Cleaning_up_after_a_snow_storm_in_Boreal_California.jpg
672,Desiccation cracks and Sand Dunes in Death Valley National Park.jpg,Brocken Inaglory,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/2/2c/Desiccation_cracks_and_Sand_Dunes_in_Death_Valley_National_Park.jpg,https://commons.wikimedia.org/wiki/File:Desiccation_cracks_and_Sand_Dunes_in_Death_Valley_National_Park.jpg
673,Devil's Golf Course in Death Valley NP.jpg,Brocken Inaglory,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/f/f4/Devil%27s_Golf_Course_in_Death_Valley_NP.jpg,https://commons.wikimedia.org/wiki/File:Devil%27s_Golf_Course_in_Death_Valley_NP.jpg
674,Jäätynyt pensas.JPG,kallerna,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/5/50/J%C3%A4%C3%A4tynyt_pensas.JPG,https://commons.wikimedia.org/wiki/File:J%C3%A4%C3%A4tynyt_pensas.JPG
675,RO BZ Berca Mud Volcanoes 7.JPG,Radu Ana Maria,Own work,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,https://upload.wikimedia.org/wikipedia/commons/9/93/RO_BZ_Berca_Mud_Volcanoes_7.JPG,https://commons.wikimedia.org/wiki/File:RO_BZ_Berca_Mud_Volcanoes_7.JPG
676,RO BZ Berca Mud Volcanoes channels.JPG,Radu Ana Maria,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/4/4d/RO_BZ_Berca_Mud_Volcanoes_channels.JPG,https://commons.wikimedia.org/wiki/File:RO_BZ_Berca_Mud_Volcanoes_channels.JPG
677,Thomas Bresson - stalactite-1 (by).JPG,Thomas Bresson,"Fort du Salbert (ancien ouvrage ""G"" de la D.A.T. (OTA",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://upload.wikimedia.org/wikipedia/commons/6/68/Thomas_Bresson_-_stalactite-1_%28by%29.JPG,https://commons.wikimedia.org/wiki/File:Thomas_Bresson_-_stalactite-1_%28by%29.JPG
678,Thomas Bresson - stalactite (by).JPG,Thomas Bresson,"Fort du Salbert (ancien ouvrage ""G"" de la D.A.T. (OTA",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://upload.wikimedia.org/wikipedia/commons/4/44/Thomas_Bresson_-_stalactite_%28by%29.JPG,https://commons.wikimedia.org/wiki/File:Thomas_Bresson_-_stalactite_%28by%29.JPG
679,Jäätynyt ruoho.JPG,kallerna,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/4/4e/J%C3%A4%C3%A4tynyt_ruoho.JPG,https://commons.wikimedia.org/wiki/File:J%C3%A4%C3%A4tynyt_ruoho.JPG
680,Tropfen auf Gras 2.JPG,böhringer friedrich,Own work,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,https://upload.wikimedia.org/wikipedia/commons/0/02/Tropfen_auf_Gras_2.JPG,https://commons.wikimedia.org/wiki/File:Tropfen_auf_Gras_2.JPG
681,Early morning fog over San Francisco and Golden Gate Bridge.jpg,Brocken Inaglory,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/4/40/Early_morning_fog_over_San_Francisco_and_Golden_Gate_Bridge.jpg,https://commons.wikimedia.org/wiki/File:Early_morning_fog_over_San_Francisco_and_Golden_Gate_Bridge.jpg
682,ComputerHotline - Water droplet (by) (3).jpg,Thomas Bresson,Water drop,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://upload.wikimedia.org/wikipedia/commons/2/2c/ComputerHotline_-_Water_droplet_%28by%29_%283%29.jpg,https://commons.wikimedia.org/wiki/File:ComputerHotline_-_Water_droplet_%28by%29_%283%29.jpg
683,ComputerHotline - Water droplet (by) (7).jpg,Thomas Bresson,Water drop,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://upload.wikimedia.org/wikipedia/commons/7/78/ComputerHotline_-_Water_droplet_%28by%29_%287%29.jpg,https://commons.wikimedia.org/wiki/File:ComputerHotline_-_Water_droplet_%28by%29_%287%29.jpg
684,Night shot of Golden Gate Bridge and San Francisco.jpg,Brocken Inaglory,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/2/2f/Night_shot_of_Golden_Gate_Bridge_and_San_Francisco.jpg,https://commons.wikimedia.org/wiki/File:Night_shot_of_Golden_Gate_Bridge_and_San_Francisco.jpg
685,Dead Vlei 5.jpg,Ikiwaner,Own work,GFDL 1.2,http://www.gnu.org/licenses/old-licenses/fdl-1.2.htm,https://upload.wikimedia.org/wikipedia/commons/0/0a/Dead_Vlei_5.jpg,https://commons.wikimedia.org/wiki/File:Dead_Vlei_5.jpg
686,San Francisco with two bridges the fog and superior mirage.jpg,Brocken Inaglory,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/e/e4/San_Francisco_with_two_bridges_the_fog_and_superior_mirage.jpg,https://commons.wikimedia.org/wiki/File:San_Francisco_with_two_bridges_the_fog_and_superior_mirage.jpg
687,Back-scattering crepuscular rays panorama.jpg,Brocken Inaglory,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/d/d6/Back-scattering_crepuscular_rays_panorama.jpg,https://commons.wikimedia.org/wiki/File:Back-scattering_crepuscular_rays_panorama.jpg
688,Spruce Log on end (10867)-Relic38.JPG,Darren Swim,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/1/1c/Spruce_Log_on_end_%2810867%29-Relic38.JPG,https://commons.wikimedia.org/wiki/File:Spruce_Log_on_end_%2810867%29-Relic38.JPG
689,Crepuscular Rays Golden Gate Bridge and San Francisco.jpg,Brocken Inaglory,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/c/c2/Crepuscular_Rays_Golden_Gate_Bridge_and_San_Francisco.jpg,https://commons.wikimedia.org/wiki/File:Crepuscular_Rays_Golden_Gate_Bridge_and_San_Francisco.jpg
690,Back-scattering crepuscular rays.jpg,Brocken Inaglory,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/a/af/Back-scattering_crepuscular_rays.jpg,https://commons.wikimedia.org/wiki/File:Back-scattering_crepuscular_rays.jpg
691,San Franciso in fog and sailboat.jpg,Brocken Inaglory,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/3/32/San_Franciso_in_fog_and_sailboat.jpg,https://commons.wikimedia.org/wiki/File:San_Franciso_in_fog_and_sailboat.jpg
692,Slow motion wave.jpg,Brocken Inaglory,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/7/74/Slow_motion_wave.jpg,https://commons.wikimedia.org/wiki/File:Slow_motion_wave.jpg
693,San francisco in fog with rays.jpg,Brocken Inaglory,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/3/3f/San_francisco_in_fog_with_rays.jpg,https://commons.wikimedia.org/wiki/File:San_francisco_in_fog_with_rays.jpg
694,Crepuscular Rays in GGP.jpg,Brocken Inaglory,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/3/3a/Crepuscular_Rays_in_GGP.jpg,https://commons.wikimedia.org/wiki/File:Crepuscular_Rays_in_GGP.jpg
695,Supercellule orageuse.jpg,Matthieu PRON,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/4/4a/Supercellule_orageuse.jpg,https://commons.wikimedia.org/wiki/File:Supercellule_orageuse.jpg
696,Raindrops on grass.jpg,Daniel Schwen,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/6/6e/Raindrops_on_grass.jpg,https://commons.wikimedia.org/wiki/File:Raindrops_on_grass.jpg
697,Lightning 14.07.2009 20-42-33.JPG,Hansueli Krapf,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/2/22/Lightning_14.07.2009_20-42-33.JPG,https://commons.wikimedia.org/wiki/File:Lightning_14.07.2009_20-42-33.JPG
698,"Thunderstorm in Annemasse, France.jpg",Yann,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/2/28/Thunderstorm_in_Annemasse%2C_France.jpg,https://commons.wikimedia.org/wiki/File:Thunderstorm_in_Annemasse%2C_France.jpg
699,Thomas Bresson - Foudre-4 (by).jpg,Thomas Bresson,Ecla,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://upload.wikimedia.org/wikipedia/commons/2/24/Thomas_Bresson_-_Foudre-4_%28by%29.jpg,https://commons.wikimedia.org/wiki/File:Thomas_Bresson_-_Foudre-4_%28by%29.jpg
700,Thomas Bresson - Eclairs-1 (by).jpg,Thomas Bresson,Ecla,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://upload.wikimedia.org/wikipedia/commons/8/85/Thomas_Bresson_-_Eclairs-1_%28by%29.jpg,https://commons.wikimedia.org/wiki/File:Thomas_Bresson_-_Eclairs-1_%28by%29.jpg
701,Decomposing possum.jpg,TimVickers,Own work,Public domain,https://creativecommons.org/licenses/by/2.0,https://upload.wikimedia.org/wikipedia/commons/3/35/Decomposing_possum.jpg,https://commons.wikimedia.org/wiki/File:Decomposing_possum.jpg
702,Gewitterfront 01 (MK).jpg,Leviathan1983,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/c/c6/Gewitterfront_01_%28MK%29.jpg,https://commons.wikimedia.org/wiki/File:Gewitterfront_01_%28MK%29.jpg
703,Urocyon cinereoargenteus Decomposition.jpg,Ianaré Sévi,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/e/ec/Urocyon_cinereoargenteus_Decomposition.jpg,https://commons.wikimedia.org/wiki/File:Urocyon_cinereoargenteus_Decomposition.jpg
704,Lightning 20090521.jpg,Eclipse.sx,,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/a/ac/Lightning_20090521.jpg,https://commons.wikimedia.org/wiki/File:Lightning_20090521.jpg
705,Thomas Bresson - Stalactites (by).JPG,Thomas Bresson,"Fort du Salbert (ancien ouvrage ""G"" de la D.A.T. (OTA",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://upload.wikimedia.org/wikipedia/commons/f/f0/Thomas_Bresson_-_Stalactites_%28by%29.JPG,https://commons.wikimedia.org/wiki/File:Thomas_Bresson_-_Stalactites_%28by%29.JPG
706,Frozen Wappinger Creek.JPG,Juliancolton,Own work,Public domain,https://creativecommons.org/licenses/by/2.0,https://upload.wikimedia.org/wikipedia/commons/4/43/Frozen_Wappinger_Creek.JPG,https://commons.wikimedia.org/wiki/File:Frozen_Wappinger_Creek.JPG
707,Ski lift on Chopok (white-black).JPG,Pudelek,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/b/b8/Ski_lift_on_Chopok_%28white-black%29.JPG,https://commons.wikimedia.org/wiki/File:Ski_lift_on_Chopok_%28white-black%29.JPG
708,Arbres givrés orig.jpg,Yann,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/3/36/Arbres_givr%C3%A9s_orig.jpg,https://commons.wikimedia.org/wiki/File:Arbres_givr%C3%A9s_orig.jpg
709,North Point Sunrise 20090411 2791.jpg,Dori,Own work,CC BY-SA 3.0 us,https://creativecommons.org/licenses/by-sa/3.0/us/deed.en,https://upload.wikimedia.org/wikipedia/commons/a/ae/North_Point_Sunrise_20090411_2791.jpg,https://commons.wikimedia.org/wiki/File:North_Point_Sunrise_20090411_2791.jpg
710,Sunset lüdenscheid germany.jpg,Pro2,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/f/f4/Sunset_l%C3%BCdenscheid_germany.jpg,https://commons.wikimedia.org/wiki/File:Sunset_l%C3%BCdenscheid_germany.jpg
711,Thomas Bresson - Stal-2 (by).jpg,Thomas Bresson,Stalact,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://upload.wikimedia.org/wikipedia/commons/2/25/Thomas_Bresson_-_Stal-2_%28by%29.jpg,https://commons.wikimedia.org/wiki/File:Thomas_Bresson_-_Stal-2_%28by%29.jpg
712,Gewöhnliche Löwenzahn Taraxacum sect Ruderalia 1.JPG,böhringer friedrich,Own work,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,https://upload.wikimedia.org/wikipedia/commons/3/39/Gew%C3%B6hnliche_L%C3%B6wenzahn_Taraxacum_sect_Ruderalia_1.JPG,https://commons.wikimedia.org/wiki/File:Gew%C3%B6hnliche_L%C3%B6wenzahn_Taraxacum_sect_Ruderalia_1.JPG
713,Two in the fog.JPG,böhringer friedrich,Own work,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,https://upload.wikimedia.org/wikipedia/commons/1/13/Two_in_the_fog.JPG,https://commons.wikimedia.org/wiki/File:Two_in_the_fog.JPG
714,Ammophila arenaria (frosted leaves).jpg,Hans Hillewaert,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/e/e6/Ammophila_arenaria_%28frosted_leaves%29.jpg,https://commons.wikimedia.org/wiki/File:Ammophila_arenaria_%28frosted_leaves%29.jpg
715,Old Faithful Stereopair 20080811.jpg,User:Carnildo,Own work,CC BY 2.5,https://creativecommons.org/licenses/by/2.5,https://upload.wikimedia.org/wikipedia/commons/1/1a/Old_Faithful_Stereopair_20080811.jpg,https://commons.wikimedia.org/wiki/File:Old_Faithful_Stereopair_20080811.jpg
716,Randkluft Fringe gap rb.jpg,Richard Bartz,Own work,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,https://upload.wikimedia.org/wikipedia/commons/8/8a/Randkluft_Fringe_gap_rb.jpg,https://commons.wikimedia.org/wiki/File:Randkluft_Fringe_gap_rb.jpg
717,Flower reflections in raindrop.jpg,,Own work,GFDL 1.2,http://www.gnu.org/licenses/old-licenses/fdl-1.2.htm,https://upload.wikimedia.org/wikipedia/commons/2/2a/Flower_reflections_in_raindrop.jpg,https://commons.wikimedia.org/wiki/File:Flower_reflections_in_raindrop.jpg
718,Ice crystals on the box.jpg,Brocken Inaglory,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/6/65/Ice_crystals_on_the_box.jpg,https://commons.wikimedia.org/wiki/File:Ice_crystals_on_the_box.jpg
719,Xanthoria parietina with hoar frost.jpg,Hans Hillewaert,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/1/1b/Xanthoria_parietina_with_hoar_frost.jpg,https://commons.wikimedia.org/wiki/File:Xanthoria_parietina_with_hoar_frost.jpg
